business_id,district,sector,investment_lakhs,employee_count,power_requirement_kw,land_area_sqm,water_usage_kld,uses_hazardous_material,uses_boiler,is_service_sector,trade_license,gst_registration,factory_license,labour_registration,fire_noc,pollution_noc,environmental_clearance,fssai_license,boiler_license,explosives_license,electricity_noc,building_plan_approval
PB00204,Ludhiana,Cement,64.37,6,2.0,543.7,6.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB00205,Amritsar,Steel Rolling,208.66,6,79.5,736.7,5.2,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1
PB00206,Sangrur,Leather Products,1069.99,9,167.1,2451.4,26.0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB00207,Hoshiarpur,Plastic Products,324.24,29,71.1,563.5,0.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00208,Sangrur,Engineering/Metal Fabrication,346.12,22,62.6,557.0,0.5,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
PB00209,Fatehgarh Sahib,Food Processing,1207.4,10,193.9,3526.9,7.6,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1
PB00210,Jalandhar,Pharmaceutical,114.15,7,52.1,808.5,18.1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB00211,Patiala,Rice Milling,594.52,9,52.8,1918.6,4.7,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
PB00212,Hoshiarpur,Plastic Products,374.09,8,89.3,1454.6,5.7,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB00213,Amritsar,Furniture/Wood,642.7,106,61.5,2219.2,4.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00214,Ludhiana,Leather Products,662.3,10,107.7,2027.3,15.0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00215,Ludhiana,Cement,154.94,9,20.4,85.4,10.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
PB00216,Sangrur,Auto Components,475.26,41,98.2,1794.4,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00217,Patiala,Pharmaceutical,244.01,17,38.6,50.0,15.7,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
PB00218,Jalandhar,Furniture/Wood,549.68,12,70.5,1065.9,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB00219,Mohali,Electronics,344.35,19,54.7,1528.4,9.3,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00220,Rupnagar,Cement,1005.82,14,123.6,2132.7,0.5,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB00221,Fatehgarh Sahib,IT/Software Services,325.81,8,69.8,1805.1,1.1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
PB00222,Jalandhar,Rice Milling,205.74,11,29.2,526.0,20.2,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB00223,Hoshiarpur,Leather Products,201.7,17,54.5,470.6,15.3,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00224,Hoshiarpur,IT/Software Services,829.27,16,111.2,1521.7,0.5,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
PB00225,Amritsar,Furniture/Wood,2263.29,7,350.0,6221.0,9.2,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1
PB00226,Mohali,Auto Components,281.99,20,2.0,1466.4,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB00227,Mohali,Agro-based,64.26,10,20.8,1407.4,3.4,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB00228,Jalandhar,Auto Components,64.79,47,2.0,1028.0,17.2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
PB00229,Mohali,IT/Software Services,112.02,28,24.2,50.0,7.9,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
PB00230,Moga,Textile,103.75,19,34.3,317.5,27.9,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB00231,Patiala,Furniture/Wood,70.01,36,18.0,761.0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB00232,Sangrur,Agro-based,704.75,15,121.6,1108.3,4.9,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB00233,Rupnagar,Plastic Products,1746.57,20,293.2,4696.2,1.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00234,Ludhiana,Leather Products,28.54,74,2.0,50.0,29.1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
PB00235,Rupnagar,Engineering/Metal Fabrication,109.94,24,58.2,50.0,2.1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
PB00236,Rupnagar,Beverages,637.84,44,105.2,1912.3,15.3,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB00237,Fatehgarh Sahib,Paper & Pulp,186.93,46,29.0,909.3,22.6,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB00238,Sangrur,Steel Rolling,489.33,3,92.3,1397.4,15.7,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
PB00239,Fatehgarh Sahib,Engineering/Metal Fabrication,2131.71,62,274.5,5927.5,0.5,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB00240,Patiala,Textile,108.54,7,29.8,366.0,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB00241,Jalandhar,Furniture/Wood,316.13,5,32.3,1034.7,14.6,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB00242,Bathinda,Cement,571.84,24,35.1,2056.6,6.0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1
PB00243,Amritsar,Leather Products,100.37,65,17.7,50.0,18.1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
PB00244,Bathinda,Paper & Pulp,980.62,1,116.9,2886.4,21.0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1
PB00245,Rupnagar,Agro-based,263.36,11,30.0,162.5,4.0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
PB00246,Moga,Furniture/Wood,217.75,26,34.0,1705.1,9.8,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00247,Bathinda,Auto Components,573.11,18,79.3,1213.2,0.5,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB00248,Fatehgarh Sahib,Textile Dyeing,451.37,65,81.0,891.8,7.2,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB00249,Jalandhar,Auto Components,424.0,17,53.6,585.8,7.6,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00250,Amritsar,Textile Dyeing,377.25,10,98.1,1649.8,32.3,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1
PB00251,Hoshiarpur,Engineering/Metal Fabrication,1315.02,7,212.0,4774.3,3.6,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB00252,Rupnagar,Engineering/Metal Fabrication,714.69,28,142.8,2472.5,11.6,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB00253,Bathinda,Engineering/Metal Fabrication,432.93,11,47.1,1267.9,11.8,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
PB00254,Bathinda,Furniture/Wood,4157.32,18,640.1,12185.9,0.5,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB00255,Sangrur,Steel Rolling,70.26,62,2.3,603.3,0.5,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1
PB00256,Mohali (SAS Nagar),Electronics,148.51,4,43.9,50.0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
PB00257,Hoshiarpur,Pharmaceutical,333.99,14,42.1,924.7,35.4,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
PB00258,Mohali (SAS Nagar),Furniture/Wood,127.41,25,29.8,941.6,0.5,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
PB00259,Ludhiana,IT/Software Services,954.47,11,151.3,3138.8,8.6,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
PB00260,Jalandhar,Beverages,162.68,14,31.2,1089.6,26.2,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
PB00261,Hoshiarpur,Plastic Products,322.43,83,41.4,1492.3,7.7,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00262,Patiala,Textile Dyeing,279.35,87,36.3,447.6,16.6,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB00263,Patiala,Plastic Products,643.21,17,67.8,1271.7,7.2,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00264,Mohali,Textile Dyeing,38.63,25,27.2,50.0,1.5,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
PB00265,Fatehgarh Sahib,Pharmaceutical,183.8,26,34.0,635.4,12.0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00266,Fatehgarh Sahib,Steel Rolling,330.41,33,21.1,944.4,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB00267,Fatehgarh Sahib,Steel Rolling,62.21,25,16.1,309.6,13.2,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1
PB00268,Ludhiana,Rice Milling,294.5,20,17.7,554.0,6.7,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1
PB00269,Mohali (SAS Nagar),Leather Products,571.35,7,89.3,2365.7,24.7,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1
PB00270,Mohali,Paper & Pulp,256.3,6,18.1,74.6,7.2,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0
PB00271,Jalandhar,Engineering/Metal Fabrication,100.39,3,7.4,239.3,1.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
PB00272,Ludhiana,Textile,109.68,21,33.7,50.0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
PB00273,Mohali (SAS Nagar),Paper & Pulp,925.77,156,154.9,3266.0,19.0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
PB00274,Moga,Engineering/Metal Fabrication,87.9,10,7.9,50.0,4.6,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
PB00275,Fatehgarh Sahib,Steel Rolling,120.65,4,3.3,957.9,12.6,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1
PB00276,Amritsar,Textile Dyeing,527.06,18,95.6,1279.8,6.0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB00277,Ludhiana,Food Processing,1768.42,3,310.4,4966.1,21.8,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1
PB00278,Sangrur,Rice Milling,304.35,17,56.6,1679.6,28.0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1
PB00279,Jalandhar,Beverages,3289.83,15,488.4,10416.7,23.2,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
PB00280,Mohali,Auto Components,332.6,26,58.5,857.8,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00281,Hoshiarpur,Textile Dyeing,425.91,32,51.7,1459.3,22.5,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB00282,Moga,Auto Components,50.47,13,57.6,50.0,7.8,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
PB00283,Hoshiarpur,Steel Rolling,307.9,35,66.4,447.5,6.2,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00284,Mohali (SAS Nagar),Agro-based,471.89,63,68.2,1275.6,18.0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB00285,Mohali (SAS Nagar),Agro-based,314.94,7,67.3,1106.7,15.3,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
PB00286,Fatehgarh Sahib,Chemical,97.57,8,57.6,1103.2,19.1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1
PB00287,Rupnagar,Plastic Products,538.9,11,85.6,1816.5,14.0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB00288,Mohali,Cement,451.8,28,50.5,897.5,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00289,Hoshiarpur,Pharmaceutical,270.58,2,32.8,658.9,25.1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB00290,Mohali,Textile Dyeing,187.16,9,2.0,1528.8,11.4,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1
PB00291,Mohali (SAS Nagar),Steel Rolling,133.43,3,33.0,50.0,12.9,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
PB00292,Amritsar,Pharmaceutical,622.34,5,91.4,1287.9,6.5,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
PB00293,Hoshiarpur,Agro-based,295.9,17,47.5,866.5,5.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00294,Moga,Steel Rolling,20.4,28,10.6,50.0,1.4,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
PB00295,Sangrur,Cement,209.12,10,40.6,539.9,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00296,Ludhiana,Electronics,377.17,10,63.8,2306.0,0.5,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
PB00297,Moga,Engineering/Metal Fabrication,288.07,31,56.8,955.5,5.1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00298,Moga,Textile Dyeing,747.83,75,104.5,1964.4,18.5,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB00299,Bathinda,Agro-based,283.58,16,35.8,50.0,13.7,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
PB00300,Patiala,Electronics,1089.84,88,171.9,3407.8,5.1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00301,Sangrur,Cement,149.83,28,6.1,837.4,2.6,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB00302,Hoshiarpur,Textile,278.58,6,35.9,1104.3,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB00303,Bathinda,Beverages,214.34,11,25.0,520.7,17.8,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1
PB00304,Moga,Agro-based,527.06,32,109.6,1712.3,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00305,Jalandhar,IT/Software Services,1521.22,4,207.1,4626.8,0.5,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1
PB00306,Bathinda,Plastic Products,168.72,4,9.1,77.8,3.9,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0
PB00307,Rupnagar,Auto Components,174.38,41,14.2,973.4,18.6,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
PB00308,Mohali (SAS Nagar),Textile Dyeing,259.31,35,2.8,863.0,27.6,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
PB00309,Hoshiarpur,Agro-based,207.83,21,44.2,914.4,1.7,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00310,Fatehgarh Sahib,IT/Software Services,551.66,12,78.8,1477.7,26.1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1
PB00311,Fatehgarh Sahib,Agro-based,1459.32,11,218.0,4618.0,27.1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB00312,Mohali,Food Processing,541.91,3,60.2,2001.9,7.9,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1
PB00313,Amritsar,Electronics,2054.91,13,321.7,6084.9,10.1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB00314,Mohali,Furniture/Wood,306.41,24,31.6,1469.4,4.9,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00315,Fatehgarh Sahib,Plastic Products,2409.86,53,411.8,7641.6,13.9,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB00316,Mohali,Beverages,977.74,5,120.0,2157.5,25.3,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1
PB00317,Hoshiarpur,Food Processing,114.32,25,54.5,964.6,10.7,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
PB00318,Hoshiarpur,Beverages,1184.53,10,164.6,3985.6,19.9,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB00319,Fatehgarh Sahib,Leather Products,230.79,3,39.2,670.0,11.8,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1
PB00320,Patiala,Agro-based,128.0,91,28.7,430.4,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00321,Patiala,Cement,481.61,49,69.2,1324.3,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB00322,Patiala,Textile,201.62,16,26.0,72.8,10.8,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
PB00323,Ludhiana,Pharmaceutical,355.44,7,66.1,397.2,28.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00324,Sangrur,Rice Milling,372.18,34,59.0,1982.0,13.3,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB00325,Fatehgarh Sahib,Electronics,80.94,3,49.4,307.7,8.2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
PB00326,Bathinda,Agro-based,147.89,3,36.1,492.7,2.3,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
PB00327,Sangrur,Beverages,275.98,25,55.1,408.5,20.5,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
PB00328,Fatehgarh Sahib,Steel Rolling,43.73,34,23.5,50.0,1.6,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0
PB00329,Hoshiarpur,Furniture/Wood,16.59,22,2.0,50.0,11.4,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
PB00330,Amritsar,Plastic Products,2025.37,15,319.0,5792.9,0.5,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1
PB00331,Ludhiana,Furniture/Wood,219.58,75,42.3,648.7,5.2,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00332,Rupnagar,Electronics,142.45,8,16.0,50.0,13.5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
PB00333,Moga,Steel Rolling,139.99,22,22.3,50.0,14.7,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
PB00334,Mohali (SAS Nagar),Textile,1356.3,20,202.5,4185.2,30.8,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
PB00335,Moga,Steel Rolling,2326.07,16,325.1,6953.3,0.5,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB00336,Mohali (SAS Nagar),Pharmaceutical,679.09,28,109.9,3066.6,22.0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
PB00337,Amritsar,Plastic Products,417.33,14,50.8,1396.1,0.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00338,Ludhiana,Beverages,112.74,2,8.8,564.4,2.5,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
PB00339,Jalandhar,Engineering/Metal Fabrication,811.1,141,129.3,2456.3,2.3,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00340,Patiala,Auto Components,522.39,7,66.6,671.3,4.8,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB00341,Fatehgarh Sahib,Cement,742.29,39,120.5,2000.6,0.5,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB00342,Amritsar,Beverages,290.41,16,60.9,600.3,19.6,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
PB00343,Mohali,Auto Components,551.93,13,70.7,1161.7,17.1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB00344,Bathinda,Beverages,1714.74,26,237.7,5417.3,13.7,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
PB00345,Mohali (SAS Nagar),Beverages,497.71,15,77.6,1232.1,44.6,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
PB00346,Rupnagar,Engineering/Metal Fabrication,1801.05,24,254.2,6006.2,9.9,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00347,Jalandhar,IT/Software Services,45.42,14,20.0,659.1,7.7,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1
PB00348,Hoshiarpur,Agro-based,848.04,20,110.7,2285.0,15.6,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB00349,Amritsar,Agro-based,2515.2,21,389.0,8252.7,8.6,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1
PB00350,Ludhiana,Leather Products,232.44,15,55.4,50.0,20.7,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0
PB00351,Fatehgarh Sahib,Food Processing,2759.9,41,399.2,7612.4,1.9,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1
PB00352,Amritsar,Textile Dyeing,650.64,14,103.8,1624.1,18.1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB00353,Ludhiana,Paper & Pulp,385.38,40,39.5,1726.0,11.3,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB00354,Sangrur,Auto Components,217.53,11,42.7,623.7,7.0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00355,Rupnagar,Engineering/Metal Fabrication,692.1,24,99.0,2591.2,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB00356,Moga,Chemical,1102.39,3,161.2,2071.4,6.6,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1
PB00357,Hoshiarpur,Cement,901.54,26,149.5,3901.8,22.5,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1
PB00358,Mohali (SAS Nagar),Furniture/Wood,189.54,45,24.7,933.2,7.8,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB00359,Hoshiarpur,Paper & Pulp,99.74,11,2.0,50.0,21.1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
PB00360,Fatehgarh Sahib,Auto Components,517.69,17,98.4,1720.3,16.8,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00361,Bathinda,Auto Components,179.65,16,51.0,630.2,10.0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00362,Sangrur,Steel Rolling,297.45,5,28.8,758.3,0.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB00363,Bathinda,Leather Products,281.35,10,67.3,829.9,15.9,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00364,Ludhiana,Agro-based,172.66,17,20.6,761.0,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
PB00365,Moga,Agro-based,247.36,9,49.7,430.7,1.6,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
PB00366,Fatehgarh Sahib,Chemical,1291.84,17,202.9,3997.2,3.3,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB00367,Rupnagar,Electronics,805.65,11,154.7,3150.8,18.4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB00368,Mohali (SAS Nagar),Beverages,147.21,8,2.0,937.5,21.4,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1
PB00369,Jalandhar,Leather Products,651.47,28,86.0,1780.0,22.1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00370,Rupnagar,Paper & Pulp,339.98,9,53.8,1197.3,36.1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
PB00371,Rupnagar,Engineering/Metal Fabrication,1602.39,8,266.2,4681.2,11.0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB00372,Patiala,Auto Components,443.83,7,78.7,1248.8,12.5,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
PB00373,Jalandhar,Food Processing,1600.06,8,245.5,5008.9,14.5,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
PB00374,Bathinda,Furniture/Wood,163.95,5,38.6,286.9,11.3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
PB00375,Fatehgarh Sahib,IT/Software Services,105.79,56,3.8,772.6,17.6,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1
PB00376,Sangrur,Steel Rolling,666.71,25,84.0,1901.3,0.5,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
PB00377,Patiala,Leather Products,115.37,12,42.3,838.0,11.0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00378,Moga,Pharmaceutical,330.02,17,29.2,384.0,22.6,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00379,Moga,Textile,4658.5,71,746.8,14193.8,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00380,Hoshiarpur,Food Processing,134.23,115,43.0,62.2,0.5,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0
PB00381,Rupnagar,Furniture/Wood,3114.18,46,478.6,8249.3,9.6,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB00382,Bathinda,Chemical,718.11,18,120.8,2422.5,24.4,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
PB00383,Mohali,Leather Products,671.53,13,75.1,1216.1,22.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00384,Patiala,Engineering/Metal Fabrication,183.29,18,30.5,50.0,11.4,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
PB00385,Moga,Furniture/Wood,405.2,28,64.9,854.0,12.3,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00386,Bathinda,Auto Components,257.55,110,34.1,50.0,16.7,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0
PB00387,Jalandhar,Plastic Products,859.82,9,127.8,3171.5,7.7,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1
PB00388,Rupnagar,Furniture/Wood,377.65,21,28.5,912.0,5.9,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00389,Fatehgarh Sahib,Textile,167.55,42,44.2,1677.2,10.2,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00390,Rupnagar,Rice Milling,272.68,2,42.9,709.3,28.2,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
PB00391,Bathinda,Textile,905.85,17,141.8,2862.1,0.5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00392,Fatehgarh Sahib,Textile Dyeing,58.33,48,2.0,427.3,25.0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1
PB00393,Moga,Furniture/Wood,311.12,22,29.3,1482.0,8.5,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1
PB00394,Sangrur,Auto Components,944.37,28,110.7,2641.9,5.0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00395,Bathinda,Electronics,1205.14,15,224.2,2743.1,0.5,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
PB00396,Sangrur,Plastic Products,31.62,29,2.0,192.1,13.2,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
PB00397,Moga,IT/Software Services,400.18,19,54.1,1994.6,4.4,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
PB00398,Fatehgarh Sahib,Agro-based,328.58,22,90.6,863.8,3.6,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1
PB00399,Bathinda,Food Processing,144.01,5,19.9,518.9,21.0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1
PB00400,Mohali (SAS Nagar),Textile Dyeing,244.45,16,56.5,621.4,16.1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1
PB00401,Sangrur,Steel Rolling,16.7,16,33.8,748.8,8.0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
PB00402,Fatehgarh Sahib,Chemical,222.32,11,17.4,50.0,4.9,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0
PB00403,Moga,Chemical,327.11,4,67.2,527.9,27.2,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1
PB00404,Mohali (SAS Nagar),Cement,576.19,23,96.3,1949.7,5.4,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1
PB00405,Sangrur,Agro-based,785.74,12,98.3,2176.2,0.5,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
